"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"459",9,11,33,1597,3972,98,15,23,63,2770,3711,1635
"460",12,11,54,913,485,553,12,26,55,1741,3500,1340
"461",10,23,47,1278,758,718,18,21,66,1340,16341,1078
"462",11,18,47,358,1147,135,14,23,50,783,4810,2475
"463",11,23,24,406,192,820,16,30,48,3413,4986,1507
"464",10,14,68,61,188,556,14,18,88,3246,14395,1518
"465",10,14,35,238,181,572,17,23,74,2260,4313,1996
"466",12,15,40,163,4601,2060,17,23,56,2095,403,1454
"467",13,10,37,425,394,293,13,21,65,1999,2304,1702
"468",10,12,42,572,124,2598,13,28,63,5380,1147,1202
"469",10,12,32,566,281,3236,15,24,51,932,8491,1471
"470",13,21,44,176,223,321,14,31,59,2761,37373,1902
"471",11,14,51,274,1432,697,21,22,56,1413,9103,1468
"472",8,24,41,608,131,210,16,20,44,1700,1271,1836
"473",13,15,29,1412,820,249,14,26,50,734,5026,3865
"474",7,18,45,289,4919,571,18,24,69,1576,38919,654
"475",9,18,26,87,89,7208,18,23,42,525,22799,1048
"476",15,14,27,519,273,239,16,28,57,1787,11353,3966
"477",14,14,35,273,395,102,12,25,51,539,7361,719
"478",16,12,37,124,977,151,15,19,45,727,5125,2148
"479",15,10,40,897,375,951,15,27,64,2707,1919,1769
"480",9,22,28,630,219,206,17,31,71,1475,16524,863
"481",13,25,34,59,1590,90,14,25,60,1656,7148,848
"482",14,14,29,489,83,1621,19,26,59,3056,11094,2926
"483",14,20,27,119,6202,1779,14,23,76,3609,2642,1190
"484",8,16,36,150,172,1158,12,22,60,1020,20774,2932
"485",14,15,39,130,1762,933,14,25,64,2837,2024,2139
"486",12,11,21,240,584,559,15,24,64,930,1081,759
"487",14,20,19,2126,280,463,12,22,56,1109,1550,758
"488",9,15,30,517,2625,2646,20,24,59,1262,12139,2284
"489",7,10,24,1082,999,2717,16,23,80,1191,1657,1375
"490",8,13,40,1095,604,2138,12,29,63,1004,4363,1556
"491",7,16,46,463,6119,166,15,23,63,2651,5071,1897
"492",13,15,26,294,162,1974,14,30,53,2258,5627,3078
"493",7,22,33,720,128,86,16,22,51,3045,5434,511
"494",9,15,23,2322,179,685,14,21,51,1439,993,946
"495",7,10,43,194,184,267,13,18,64,402,935,5621
"496",11,15,30,188,369,311,17,26,64,4494,15276,1888
"497",18,13,47,188,1504,413,14,20,51,1474,1396,3573
"498",10,13,26,219,519,631,18,29,66,1148,3354,1081
"499",8,12,40,396,7268,1074,14,25,85,2239,2604,1073
"500",7,14,54,1175,413,2917,13,22,86,1345,5436,2111
"501",10,22,29,3847,314,380,18,26,48,1454,3515,1320
"502",8,24,56,217,1751,325,17,30,40,1787,863,1696
"503",9,10,32,99,456,697,16,23,83,2494,3466,1611
"504",9,18,23,139,185,593,14,45,62,2769,2212,598
"505",10,19,24,378,872,68,15,20,45,1782,3123,2138
"506",10,14,52,220,409,251,11,21,79,1635,2318,1668
"507",10,13,35,257,417,200,18,21,82,1926,5106,1384
"508",12,14,54,166,1808,1872,13,22,52,1971,1024,1092
"509",8,24,36,511,349,1591,13,17,74,1490,3814,2839
"510",9,22,34,316,314,81,16,25,53,3662,86860,3464
"511",9,18,27,744,426,868,19,26,69,3758,4741,1970
"512",12,11,46,593,198,164,14,22,58,1659,12638,2693
"513",10,17,28,211,2002,145,19,26,59,2012,103846,1023
"514",11,16,34,559,312,208,14,25,75,1927,10500,1332
"515",10,20,51,159,523,224,17,20,67,789,4837,3108
"516",6,24,64,100,662,679,13,26,54,4308,12738,1909
"517",11,19,39,352,77,312,12,29,53,639,988,2412
"518",10,22,41,914,1807,459,13,27,62,1787,2716,1818
"519",8,14,62,214,3537,150,17,21,49,1468,2290,3485
"520",9,22,42,902,253,258,14,22,46,1697,5287,2700
"521",14,15,45,174,14966,388,15,33,66,2398,7094,1067
"522",12,22,34,140,231,1489,15,22,59,889,5820,1488
"523",7,20,24,1420,238,678,17,26,68,1146,11721,1916
"524",7,18,53,471,1418,104,12,32,47,2145,3458,1534
"525",13,15,58,153,134,1111,12,29,50,4361,19126,819
"526",10,15,42,178,3730,114,15,26,60,927,4675,941
"527",9,14,29,586,4234,310,16,28,54,4679,5164,1661
"528",8,13,31,593,269,1086,15,29,60,5551,3511,656
"529",7,24,37,104,171,600,14,20,74,2196,3661,645
"530",12,19,37,109,1122,113,14,29,55,3225,1656,1578
"531",8,22,35,365,249,143,15,24,54,1865,41860,1370
"532",8,12,41,270,27743,460,17,25,55,2053,14765,2845
"533",9,23,48,164,3208,254,14,22,60,829,8472,2685
"534",12,19,42,985,741,439,17,26,46,1949,6035,2046
"535",8,22,47,137,155,363,14,21,47,1248,1105,1392
"536",8,14,40,380,87,130,16,20,59,3886,8153,3799
"537",8,21,64,222,352,769,13,29,55,1671,6941,1149
"538",12,11,42,315,58,428,12,24,67,2454,1808,1438
"539",9,17,41,362,750,1455,12,22,71,1449,6043,1417
"540",7,24,23,895,58,412,13,25,68,1665,2826,9413
"541",10,19,52,116,231,447,13,22,48,1957,2849,1666
"542",8,15,45,112,159,264,13,19,57,1088,9687,2653
"543",12,17,33,191,276,238,21,27,45,2282,3556,595
"544",11,13,29,180,6048,360,13,26,64,1948,3075,1528
"545",11,14,31,194,114,365,15,24,55,2741,14440,1770
"546",8,13,25,633,438,829,15,24,54,2988,4483,1510
"547",9,17,49,240,685,276,13,27,80,1027,38862,2900
"548",14,18,28,126,334,65,14,34,99,1898,5953,789
"549",13,13,32,160,57561,608,14,22,56,1347,2367,1636
"550",11,24,26,1064,277,123,13,21,57,1566,24357,2673
"551",12,33,45,113,119,2025,15,20,37,1201,145778,812
"552",9,14,45,722,1664,319,15,22,60,1777,14428,3463
"553",11,16,32,1170,94,712,13,30,60,2296,42415,787
"554",10,10,85,288,1122,244,21,21,61,1773,44656,2848
"555",12,22,60,664,2986,945,17,22,58,4881,818,1856
"556",8,19,44,600,439,421,13,24,84,987,23044,671
"557",12,22,32,143,166,276,13,18,52,2841,13387,1494
"558",13,16,42,849,1089,131,13,21,57,2453,4353,623
"559",16,18,26,75,1152,119,19,21,63,2208,5673,582
"560",8,12,47,508,1509,131,17,21,46,1490,20934,2285
"561",7,17,38,524,186,916,14,44,47,1549,1066,1358
"562",11,19,34,151,2095,210,14,19,54,1306,3498,1570
"563",7,14,29,772,655,541,16,18,54,1076,10807,1308
"564",10,19,35,247,424,461,21,22,67,487,2223,1367
"565",9,22,51,679,893,175,12,29,77,1440,7807,2070
"566",7,33,39,477,352,134,17,31,56,1626,2294,2129
"567",10,28,49,487,464,225,14,31,59,3263,2299,2003
"568",10,20,56,2481,28220,128,14,22,58,2603,14350,4377
"569",9,23,27,174,4822,257,14,21,57,1232,17724,5354
"570",7,12,27,979,370,168,15,30,61,1663,1570,993
"571",8,13,30,2605,261,286,19,21,70,1014,11335,2130
"572",9,21,34,278,337,144,18,20,92,2751,10454,1208
"573",8,12,26,88,396,261,12,33,54,2531,9280,1888
"574",12,14,37,908,1066,122,19,21,45,1865,1942,975
"575",11,13,31,136,333,763,14,23,55,1785,4433,3462
"576",10,14,24,494,289,350,25,20,71,1810,4567,1387
"577",9,24,50,544,700,363,17,24,68,3669,1616,1356
"578",9,21,24,90,2605,455,10,33,42,3215,19110,1553
"579",13,14,23,554,687,149,15,33,49,1398,36614,2229
"580",8,30,46,40,1383,206,19,38,58,1626,3718,4137
"581",10,15,34,344,699,555,14,28,51,1319,5998,3348
"582",12,15,42,622,320,209,14,22,75,1839,3338,1445
"583",13,15,24,1083,136,568,15,19,49,789,4893,1166
"584",10,21,25,90,4810,996,14,26,48,851,15678,3656
"585",9,17,29,2270,1173,293,15,31,62,1264,38981,1169
"586",10,13,33,245,106,698,12,23,66,1554,4149,2790
"587",10,14,37,191,1226,1321,13,21,51,657,5923,2309
"588",10,22,30,217,779,430,15,23,46,706,1519,2196
"589",9,30,24,223,281,268,18,21,46,893,2047,9610
"590",10,15,31,294,371,328,16,27,63,3055,17069,3185
"591",11,20,75,1180,302,213,14,23,62,2548,4246,842
"592",9,16,39,270,1578,206,15,29,66,3199,2796,1165
"593",11,15,28,430,1426,1622,20,25,67,1574,14071,1369
"594",10,18,23,288,374,1026,15,24,62,1082,1287,2614
"595",8,10,58,273,705,268,19,27,58,1486,1344,2640
"596",8,13,22,109,655,506,13,23,52,2644,8587,2491
"597",14,15,53,330,304,1569,15,32,47,609,3717,1430
"598",8,22,31,542,1074,2083,14,26,62,2132,26665,1409
"599",10,20,30,1031,1970,348,14,29,42,2708,10000,3979
"600",8,13,51,269,268,288,12,24,56,3767,8254,944
"601",11,23,45,2113,674,473,13,21,57,1487,1363,1191
"602",7,21,39,123,238,991,12,19,61,3550,4996,1498
"603",11,14,21,752,535,455,13,19,47,2815,2030,504
"604",9,32,19,247,777,483,12,25,64,1720,1282,2775
"605",9,12,36,651,175,284,14,27,48,1935,3953,2498
"606",11,28,36,470,1676,2065,16,22,60,654,1564,3541
"607",9,12,29,139,90,58,12,23,44,2552,3916,1408
"608",10,16,45,431,1304,121,14,23,53,1430,8752,1210
"609",10,10,35,140,864,84,18,34,83,1481,1237,3345
"610",7,27,41,117,227,241,24,22,63,1669,1840,729
"611",12,19,34,1206,4391,917,18,28,64,1738,3129,937
"612",8,22,31,610,62190,403,14,27,54,2659,61279,2785
"613",10,15,31,1816,1392,406,16,25,53,1029,1278,3979
"614",11,24,47,365,190,207,14,19,46,1306,1223,5516
"615",12,20,26,138,183,334,15,25,41,1628,1584,1129
"616",8,13,32,680,8014,431,10,20,41,1165,4543,2433
"617",12,17,39,217,711,77,13,22,52,4586,11134,1486
"618",7,18,30,194,1006,136,12,23,55,1313,7497,1830
"619",10,16,40,158,254,1524,20,24,71,3065,2381,1538
"620",8,14,40,146,162,284,19,23,50,2561,2685,2261
"621",13,15,32,1050,172,204,14,18,65,2093,897262,2432
"622",10,16,26,565,1508,2142,16,30,63,1571,1792,1510
"623",8,16,24,189,296,312,13,25,71,1370,3937,3433
"624",18,16,19,2419,6560,295,14,27,49,4490,31004,2502
"625",15,18,27,489,774,380,11,23,61,2205,10467,1487
"626",8,21,55,475,2209,2540,14,25,94,2399,3642,3036
"627",6,12,22,474,185,334,12,24,87,2746,4646,4549
"628",12,16,40,698,3090,301,15,21,60,2227,104767,2281
"629",9,17,35,97,491,299,15,22,47,1816,2287,849
"630",8,16,24,470,1039,243,14,24,52,1404,9009,1273
"631",11,8,47,86,211,881,19,26,48,1160,19019,1638
"632",8,10,50,296,572,556,14,23,50,2193,5083,1663
"633",10,21,35,2496,248,854,14,28,55,1556,3435,874
"634",11,12,27,260,96,206,14,21,64,2620,4851,746
"635",9,19,39,808,427,131,11,24,56,2477,7373,3051
"636",8,10,41,347,236,905,11,22,62,1744,3447,3341
"637",12,10,32,606,1491,3008,15,33,74,1157,2226,1619
"638",10,20,61,874,580,419,19,21,46,1486,1214,1644
"639",9,9,48,431,369,1050,13,18,71,1567,4061,1422
"640",15,15,29,630,1601,198,14,28,51,2282,1076,1528
"641",12,13,20,3267,4031,1420,12,18,55,1379,5308,3277
"642",9,18,39,204,2989,633,15,39,65,5063,33003,4994
"643",10,19,24,1537,20276,1070,16,27,56,1076,4969,785
"644",10,19,41,102,611,2588,13,23,55,2316,5093,6248
"645",10,11,29,1291,223,1421,12,18,52,2490,2977,719
"646",9,19,24,727,1026,112,14,32,72,1972,1790,2625
"647",9,11,32,491,634,990,16,21,88,1668,2710,1806
"648",11,19,20,542,225,1064,13,29,66,1808,3838,2811
"649",8,19,44,107,3320,99,13,19,47,2576,9389,5015
"650",11,15,30,140,205,647,15,26,62,1187,24466,1900
"651",9,20,28,164,509,496,15,19,46,1255,3622,2125
"652",16,16,50,1010,264,145,13,19,59,2571,642,4125
"653",8,18,36,193,8803,505,12,25,66,673,22829,1452
"654",12,27,46,513,159,127,14,26,68,2052,15330,3068
"655",15,13,49,196,183,487,11,18,56,2489,5403,1147
"656",12,12,55,120,24146,3951,12,30,70,1452,5917,2688
"657",9,16,67,295,1261,232,13,27,60,595,3432,1645
"658",11,11,36,307,209,5687,14,20,78,1799,2373,1543
"659",8,16,61,836,336,164,17,26,58,1764,8089,1169
"660",10,16,38,384,79,108,16,24,54,2218,13186,1119
"661",8,14,32,555,350,1807,15,27,49,1340,1551,2938
"662",17,15,50,168,262,155,13,26,59,584,11362,3429
"663",9,14,20,296,220,2859,16,23,49,685,4826,981
"664",7,22,22,229,117,451,12,22,71,890,4716,1354
"665",11,18,40,339,205,86,18,29,40,1775,4291,754
"666",9,17,23,367,174,1230,16,28,53,2564,224170,2279
"667",12,21,45,349,732,533,14,25,53,1969,2975,936
"668",12,21,74,171,526,2045,16,27,74,1028,3787,1372
"669",7,22,40,1892,16453,195,16,25,50,1724,3526,1086
"670",11,16,47,179,2276,232,11,22,47,3400,1755,2667
"671",6,19,28,2389,161,691,13,23,45,1859,13195,2912
"672",11,19,37,373,1280,366,14,25,56,968,3489,2766
"673",10,15,43,1328,121,266,12,19,47,1931,10375,1195
"674",12,14,30,205,176,725,22,29,60,2806,2577,2356
"675",11,12,30,125,9052,589,13,20,74,2268,1555,2401
"676",12,15,63,1467,422,179,17,23,61,1342,1184,949
"677",15,15,46,618,421,176,12,22,49,1495,5788,2203
"678",10,20,59,248,255,662,14,25,46,2025,3257,1615
"679",9,27,67,121,465,113,14,23,45,1674,1842,746
"680",8,33,24,151,3791,126,15,24,60,2790,1767,2725
"681",13,16,40,235,227,1765,23,23,44,1508,14362,2552
"682",14,13,36,1709,931,329,13,28,50,3451,4153,820
"683",8,23,23,400,146,442,12,24,101,1149,5854,1958
"684",10,14,40,38,639,208,18,26,49,1289,837,1523
"685",10,16,38,596,290,243,13,30,56,879,3922,3585
"686",14,29,40,1054,2203,631,13,28,66,1970,8659,4995
"687",8,25,29,85,489,94,15,21,77,1843,7650,1513
"688",8,11,42,565,225,157,13,21,53,2024,4227,3378
"689",8,16,38,126,963,927,12,28,44,2991,901,3714
"690",8,28,79,99,173,1146,16,23,49,1344,1080,1706
"691",9,20,40,201,205,1275,14,29,56,2081,7066,671
"692",6,13,60,492,1086,260,16,23,96,4488,1209,1173
"693",13,21,39,1406,320,277,17,23,71,1070,5771,3857
"694",11,21,50,1601,408,178,13,22,50,2847,2799,1970
"695",9,18,28,317,191,465,12,29,53,1831,33342,4798
"696",14,10,42,689,435,150,20,27,42,1344,1494,1318
"697",12,18,46,231,376,164,16,20,40,1962,59406,2952
"698",15,22,62,527,257,648,14,32,62,1293,9139,5494
"699",8,14,34,686,409,307,14,20,64,1574,1640,2314
"700",9,17,25,807,499,398,16,35,43,2586,28517,4476
"701",12,18,32,413,47262,288,13,23,66,2253,31115,675
"702",7,13,62,1814,2528,997,15,28,60,1444,19971,1732
"703",10,21,32,438,820,267,15,28,52,2051,974,3307
"704",9,12,39,496,3483,354,12,28,57,1736,13850,1218
"705",10,18,29,875,1763,636,19,22,70,8127,5191,1013
"706",11,24,37,1194,207,184,12,30,52,662,2398,2076
"707",15,13,33,197,189,144,11,22,47,1209,2541,1575
"708",14,11,25,632,4525,453,19,25,102,2649,5239,2533
"709",8,16,41,426,1613,193,12,18,70,1374,213641,1524
"710",12,17,47,283,2213,285,14,24,75,1148,11810,1954
"711",7,22,33,158,250,103,13,26,49,2147,17263,1462
"712",10,14,38,233,1272,508,15,25,57,1638,9279,2756
"713",10,12,26,163,148,293,13,22,63,2109,39145,799
"714",8,15,35,816,422,883,16,23,47,1744,4368,958
"715",10,23,35,64,553,584,26,24,48,1264,75037,1825
"716",9,23,38,506,403,287,13,22,52,1191,133083,385
"717",10,18,38,234,760,873,15,19,66,2793,9971,807
"718",7,17,42,781,199,460,18,22,36,1378,2349,5685
"719",7,13,22,178,316,272,12,25,46,1847,38848,1477
"720",8,13,41,107,181,180,12,27,55,931,7201,1969
"721",16,16,40,87,1936,128,17,27,45,1515,989,1517
"722",9,13,29,1995,670,143,19,28,77,1439,916,3808
"723",9,19,43,3048,8796,602,16,22,51,2340,3548,2903
"724",7,20,30,219,489,338,10,23,55,1084,3668,1430
"725",11,22,32,487,226,1022,16,21,50,3321,83171,1327
"726",14,16,44,323,1959,298,13,28,59,2193,1544,3048
"727",10,12,21,298,842,381,16,24,75,1707,25644,5911
"728",11,10,29,719,719,121,13,30,45,1718,1148,885
"729",15,24,20,436,1151,173,18,29,43,1539,5395,1632
"730",7,22,53,121,132,1206,12,17,57,597,1724,1495
"731",11,14,34,541,1423,85,14,19,53,1850,4343,888
"732",9,16,28,1000,575,4132,14,25,65,3794,34666,3558
"733",10,18,16,567,316,505,13,32,78,1330,5099,1574
"734",10,10,39,1345,298,601,15,25,58,520,18549,1523
"735",13,12,44,2758,5315,971,14,28,47,1694,1553,1791
"736",9,13,24,401,816,539,20,16,65,1723,3666,631
"737",10,11,36,693,70,197,14,23,48,1940,2822,2239
"738",14,15,31,377,355,343,16,25,53,2008,2233,965
"739",11,17,32,313,122,203,13,24,51,3786,1412,2188
"740",12,16,39,295,3805,258,12,29,62,3959,17320,2354
"741",8,16,28,105,379,346,16,23,50,2070,8821,3688
"742",9,14,36,142,98,638,17,22,61,2557,1231,2876
"743",13,12,43,315,4021,94,12,24,86,973,1212,1019
"744",10,24,48,250,179,405,14,26,51,2172,891,1555
"745",12,19,46,31,853,110,11,24,95,3019,1701,1471
"746",9,12,35,807,456,302,14,21,78,1898,6159,1237
"747",8,13,25,436,520,256,14,20,53,3689,160665,1951
"748",8,14,43,147,1406,213,16,23,59,2216,21804,2431
"749",14,12,35,1933,127,106,13,27,48,2665,3120,2317
"750",13,18,44,232,154175,710,19,22,84,2972,17986,2179
"751",17,16,54,739,2364,1098,15,23,48,1300,2290,1671
"752",13,17,44,103,266,153,14,26,47,1843,7266,5038
"753",10,16,48,116,115,1732,11,30,52,2208,53721,2089
"754",14,15,46,212,2001,708,13,23,65,1721,18738,1863
"755",9,25,46,3162,352,1832,16,21,46,2306,6658,1298
"756",9,17,34,155,741,1335,15,29,57,1368,5055,1034
"757",9,13,33,606,210,85,12,19,44,1366,34759,2944
"758",8,15,28,624,252,839,15,29,49,2360,3934,2556
"759",10,15,45,751,567,215,17,21,72,1638,3946,3214
"760",9,19,42,192,783,192,18,21,77,1560,2674,1425
"761",8,17,30,284,988,1259,13,20,54,3569,9695,1827
"762",11,13,24,229,456,340,13,22,56,2097,3084,1771
"763",8,20,45,790,19114,220,21,25,53,701,4680,2810
"764",7,13,43,105,858,159,16,24,49,1818,2382,2565
"765",9,19,32,469,1825,95,17,25,60,1447,1582,1668
"766",9,15,26,1067,614,820,16,26,66,1211,2729,2474
"767",11,19,34,315,321,856,13,21,81,1141,2501,946
"768",10,17,60,948,687,784,17,22,77,789,2023,2207
"769",10,12,36,355,346,228,12,19,59,827,2315,4547
"770",9,13,51,534,2930,736,14,25,49,1211,895,1889
"771",9,17,59,370,115,115,13,19,55,1633,38017,5181
"772",8,14,28,926,1541,379,16,24,72,2576,1084,1070
"773",11,15,59,204,745,486,12,28,63,1871,10469,2643
"774",10,19,23,570,99,69,13,27,69,2656,2674,1965
"775",14,13,34,1225,8758,363,13,22,72,1563,6333,1399
"776",14,13,44,65,230,282,14,25,50,1579,1825,3275
"777",12,15,27,153,219,349,16,31,66,1976,4606,1430
"778",10,17,25,164,1735,371,16,25,54,380,5196,1341
"779",8,29,38,214,290,418,14,19,58,1678,14952,3009
"780",14,18,38,2495,873,1440,14,22,55,898,1481,910
"781",10,13,29,162,129,476,18,30,54,966,1532,1090
"782",10,31,44,452,299,911,19,33,53,756,34410,2043
"783",13,15,39,1438,159,147,14,38,48,668,28709,3650
"784",8,14,34,64,113,225,15,21,44,3042,962,3182
"785",10,29,43,190,254,80,19,19,54,1296,1615,1834
"786",12,29,54,377,971,281,16,21,64,3556,1958,1250
"787",11,27,30,154,5075,516,15,25,52,1141,4041,3228
"788",10,19,34,2238,638,750,16,25,70,568,3306,1063
"789",9,16,31,343,723,212,13,45,60,2139,3421,6189
"790",17,20,30,396,327,346,14,27,65,2222,11273,1096
"791",8,27,34,338,693,733,15,27,67,1002,3950,3264
"792",11,14,34,115,1112,212,15,27,59,2490,7701,2758
"793",8,13,24,1765,144,2655,10,22,58,1655,1264,2931
"794",10,21,23,785,543,938,14,29,52,2268,1596,3107
"795",9,20,50,1069,149,69,14,23,51,1849,910,1263
"796",9,25,42,632,811,289,15,22,59,2226,12869,4047
"797",12,17,53,3448,133,226,21,24,49,1800,488,3529
"798",11,19,55,447,1708,263,12,20,63,1152,1030,4740
"799",20,13,35,337,194,412,16,20,51,839,3946,640
"800",11,17,34,440,715,603,22,24,51,2990,1123,1420
"801",8,13,51,132,361,727,14,21,95,1127,8799,792
"802",16,22,28,610,1240,134,12,18,46,4826,597,2373
"803",10,11,43,468,214,2762,15,24,96,837,6206,1484
"804",15,18,29,1833,5034,97,13,21,64,1425,783,2583
"805",8,19,29,196,364,1162,14,20,73,1907,7637,998
"806",11,12,32,1333,884,148,12,21,55,3195,14240,2842
"807",10,18,22,481,9820,158,13,17,51,981,10912,1794
"808",13,18,47,201,304,466,13,29,65,1631,3599,3047
"809",8,21,27,309,343,438,17,21,49,3293,3729,1861
"810",8,17,66,84,1002,271,11,22,48,1955,1813,1460
"811",15,12,24,532,674,327,12,24,77,8320,12756,2407
"812",10,17,41,244,674,100,15,23,51,1656,803,2399
"813",9,17,39,1555,59748,367,18,25,39,1889,11953,1740
"814",13,27,72,690,449,517,14,25,60,2281,177105,2528
"815",9,19,32,826,1373,213,15,25,54,2728,3183,584
"816",9,12,36,184,556,513,21,17,50,1202,811,1267
"817",10,23,47,175,567,1089,13,19,73,1710,8401,1293
"818",9,25,30,273,498,1217,16,24,48,1049,2569,1444
"819",13,24,24,323,4393,818,13,23,58,5424,3245,980
"820",10,20,36,204,209,329,13,22,60,1308,60768,844
"821",20,18,20,387,733,212,13,24,73,737,6763,2657
"822",10,23,24,155,523,1375,17,21,46,3048,2320,994
"823",10,33,47,535,313,2756,18,23,49,1351,4641,1379
"824",17,16,39,94,396,591,18,33,75,2372,2676,1196
"825",9,20,34,2687,216,234,14,22,66,1378,8093,2471
"826",11,15,33,338,1930,453,14,24,53,1657,6097,904
"827",16,13,30,395,154,113,15,21,53,2141,17965,1359
"828",8,14,22,450,783,3332,12,19,52,2031,6576,5578
"829",11,17,29,197,3824,169,15,21,76,4270,1568,953
"830",15,11,35,601,475,141,14,25,39,2784,1466,2070
"831",10,18,23,2189,1666,397,14,28,66,1415,925,1705
"832",8,18,40,1884,166,418,16,24,75,1503,15868,1485
"833",14,22,30,458,159,631,19,22,45,1391,9492,895
"834",11,18,50,226,2429,1216,17,27,61,2544,5608,4984
"835",8,17,40,168,543,96,17,22,60,3268,1002,1225
"836",9,13,59,270,184,215,15,39,49,1570,5366,971
"837",8,17,32,623,1963,269,13,28,56,1296,2993,668
"838",9,12,45,568,140,225,19,23,67,1209,947,1655
"839",11,17,42,186,5988,616,12,25,59,1268,7497,1619
"840",13,8,56,1130,848,180,13,20,44,1397,2419,7244
"841",15,16,49,541,340,444,14,20,73,1019,1612,2957
"842",15,14,25,968,238,202,16,31,74,4042,4960,2117
"843",8,15,41,306,880,216,14,31,54,1574,1667,1495
"844",12,16,32,285,202,1178,13,34,87,1062,1309,2796
"845",8,29,23,669,508,527,13,34,66,1770,1345,501
"846",10,16,39,302,197,206,12,21,63,1323,11109,1074
"847",10,15,41,115,312,245,14,22,58,1306,4804,1746
"848",10,14,41,218,1037,810,13,26,60,2179,1293,3144
"849",7,11,43,123,614,416,15,26,43,697,2505,1734
"850",8,17,55,225,2952,228,13,28,59,2367,6265,1455
"851",8,21,28,346,1297,860,17,27,52,3835,2217,1382
"852",10,18,34,249,303,1075,14,25,45,2542,3839,2496
"853",12,15,38,1393,1739,1109,15,22,57,985,13558,2792
"854",13,14,19,162,214,404,16,29,63,4305,1744,2439
"855",13,20,42,232,15977,329,16,20,55,2228,2418,2943
"856",10,19,43,825,634,535,13,33,55,966,1574,951
"857",13,18,36,264,1104,1097,14,31,74,2927,856,1030
"858",13,26,44,385,550,219,17,23,57,2338,2267,1149
"859",10,24,28,667,2679,444,19,29,79,1053,9566,1546
"860",12,12,28,828,2104,405,14,23,42,3302,23491,2320
"861",10,14,41,269,399,1585,15,24,87,1802,588646,841
"862",15,10,32,1128,93,218,15,24,49,1837,8623,1620
"863",11,16,30,768,99,120,12,30,52,1684,10564,874
"864",9,12,77,320,60,1085,17,18,78,3060,41266,2003
"865",10,22,94,1279,517,71,19,26,63,625,7851,891
"866",14,17,46,112,631,604,15,33,66,1129,12567,855
"867",7,19,24,1198,40038,128,15,25,46,1353,6495,4640
"868",10,11,41,881,146,1393,28,36,76,1087,4221,2932
"869",8,17,58,49,237,519,19,27,58,514,3064,5117
"870",8,20,39,423,127,92,12,25,67,1660,2120,1910
"871",10,12,48,261,348,5308,16,28,67,1071,2388,2790
"872",12,21,50,109,535,4410,14,20,49,3599,960556,866
"873",8,17,34,1090,2454,619,21,28,60,1471,703,1450
"874",9,11,36,189,523,280,24,24,46,823,9432,2433
"875",8,20,36,727,127,2128,16,22,51,1357,3761,4783
"876",8,15,19,550,248,623,14,25,51,1333,3889,1678
"877",11,15,36,1937,749,583,19,23,50,1476,10796,1049
"878",9,16,30,377,490,122,17,30,57,979,2098,1792
"879",8,20,29,1524,195,1553,13,29,58,1148,2376,983
"880",13,21,57,329,172,164,15,28,44,2331,9862,1043
"881",12,11,24,322,211,271,14,24,52,1097,1287,836
"882",10,18,37,431,27516,706,12,25,55,1033,4116,1615
