"","lav1","lav2","lav3","lav4","lav5","lav6","høj1","høj2","høj3","høj4","høj5","høj6"
"3398",18,16,33,355,3055,518,13,20,64,1130,20208,3730
"3399",15,9,29,331,246,439,16,22,47,2206,1195,1518
"3400",8,13,40,286,64796,739,14,31,61,1363,7167,3482
"3401",12,18,75,437,1254,950,14,21,47,3353,2483,3585
"3402",9,14,41,1001,14098,278,14,26,48,2905,1187,1494
"3403",9,10,28,541,1059,71,15,29,62,2460,2415,987
"3404",11,18,29,1579,155,108,18,26,54,569,2802,1474
"3405",16,16,50,122,170,2417,13,22,54,2372,2985,1581
"3406",10,27,28,692,2814,535,14,25,54,2282,2027,1801
"3407",9,12,36,430,2543,1174,12,26,49,774,7590,2190
"3408",11,17,40,190,597,1644,18,33,54,1670,4640,1847
"3409",12,13,45,2272,559,1617,14,19,59,1796,2403,1009
"3410",13,11,27,459,464,2602,11,25,46,1929,2662,2937
"3411",12,14,41,459,1158,242,24,24,57,1533,12393,2233
"3412",7,16,31,2623,342,376,14,19,66,1225,2541,5002
"3413",8,15,25,147,3163,1344,17,27,53,846,2368,2047
"3414",13,13,66,290,16907,786,15,23,42,1268,25413,1373
"3415",9,13,28,2599,3260,211,16,25,56,1901,5025,568
"3416",7,15,49,1441,129,469,14,23,51,854,1685,2811
"3417",11,15,42,1485,355,138,20,44,52,607,7266,2669
"3418",9,15,39,993,1870,133,14,29,57,962,18519,2552
"3419",10,14,22,160,179,63,18,35,86,522,1146,3351
"3420",13,13,28,644,382,535,12,24,61,4058,15672,2975
"3421",15,15,48,500,483,663,16,19,55,2476,2557,498
"3422",9,18,25,664,539,222,12,24,58,1670,9561,347
"3423",8,13,29,223,1896,210,15,20,89,1718,51450,3723
"3424",10,15,24,522,95,684,13,20,56,3003,8537,1486
"3425",13,16,43,286,5001,136,14,28,66,1457,13751,1172
"3426",8,23,45,87,233,902,15,21,68,4607,6292,2065
"3427",12,11,32,109,662,293,21,19,59,1758,15631,2099
"3428",10,21,46,1398,9409,435,15,26,49,1482,2323,2191
"3429",7,12,48,280,50,2749,17,26,73,2239,13201,1295
"3430",10,21,26,512,488,1156,13,24,55,2651,15109,3185
"3431",14,15,35,666,270,828,15,24,71,1929,1258,1114
"3432",8,16,38,189,6650,362,13,31,81,1149,11295,1304
"3433",12,16,30,199,907,523,17,19,54,1005,1923,1211
"3434",10,12,53,836,371,73,14,17,68,3234,8158,3042
"3435",12,15,72,1118,835,899,13,21,56,2610,1690,1511
"3436",10,18,37,320,185,171,16,22,52,1121,10733,3395
"3437",12,13,44,109,2998,34,15,24,74,1029,6700,2848
"3438",12,20,41,551,442,289,19,30,76,4402,5835,978
"3439",10,23,28,621,491,276,14,20,93,2550,3008,964
"3440",10,13,19,445,395,200,17,21,67,3319,2889,2217
"3441",10,12,28,644,222,95,11,27,68,1852,26002,2891
"3442",11,12,31,255,3294,568,13,18,67,801,3726,671
"3443",12,10,53,331,118,137,16,31,60,2040,17190,2217
"3444",9,13,21,285,1193,3164,14,27,74,1841,8625,1804
"3445",13,21,44,504,159,182,14,23,65,3709,3260,871
"3446",7,28,45,1510,294,583,13,20,85,1299,166455,1169
"3447",10,13,26,235,171,470,13,19,60,4351,4916,1013
"3448",10,14,23,1106,147,117,12,27,74,948,14541,1345
"3449",9,15,59,580,282,167,14,30,42,1119,3761,1079
"3450",13,19,25,1756,29847,496,12,23,70,1145,29308,2224
"3451",11,21,40,496,1159,329,13,33,49,1188,16153,2323
"3452",11,21,45,169,117,126,14,22,87,1695,3128,2753
"3453",14,13,37,452,122,445,14,28,52,1622,3373,1183
"3454",12,14,42,522,669,1133,13,21,80,1473,1883,1325
"3455",14,17,44,647,1034,198,14,20,86,2345,14068,2052
"3456",12,15,40,142,431,201,14,46,62,787,31498,1517
"3457",11,15,32,86,62,1451,14,26,64,1033,31016,2050
"3458",9,12,38,803,575,808,29,26,67,2948,115960,2374
"3459",10,11,29,1651,591,103,16,20,54,5685,33129,659
"3460",9,14,40,731,105,458,16,26,44,3948,5104,3743
"3461",9,15,21,659,1567,540,16,30,53,1898,28989,822
"3462",12,16,32,112,876,165,14,22,35,1258,5823,1286
"3463",14,16,27,125,134,199,14,22,86,1096,1759,1485
"3464",10,17,27,204,1537,309,14,21,59,1801,6176,1480
"3465",10,28,31,151,138,257,13,22,75,1058,1590,3696
"3466",8,15,20,392,427,2471,16,19,54,442,4130,1575
"3467",15,9,49,110,2941,504,12,28,52,4032,1124,775
"3468",12,22,23,1390,441,535,15,20,61,787,1932,1786
"3469",13,14,25,730,85,255,19,23,39,2001,12892,1800
"3470",8,12,36,247,483,1098,14,23,60,2900,1445,1830
"3471",11,12,40,407,560,510,18,23,48,3628,61990,1785
"3472",9,28,75,1859,335,607,20,20,66,1568,10180,2731
"3473",7,24,31,425,471,1675,14,23,40,1471,1085,1650
"3474",9,20,30,480,1098,574,17,22,83,1591,8782,3138
"3475",8,14,63,189,330,1291,12,30,61,3655,986,1800
"3476",9,15,26,320,1137,241,21,21,54,2716,5626,2683
"3477",12,19,26,766,188,103,13,34,77,1072,1780,2420
"3478",11,11,71,111,642,2788,15,24,49,3881,2636,2589
"3479",14,14,41,2263,912,74,19,26,106,1597,796,2023
"3480",9,21,45,824,362,110,16,21,60,613,3646,1174
"3481",11,24,31,984,4471,149,17,23,59,1945,2364,2264
"3482",15,12,33,2605,127,203,15,25,64,2956,2761,1138
"3483",9,14,23,407,3020,204,14,17,54,1311,1710,806
"3484",8,17,54,386,1105,1202,14,24,51,3126,86723,1547
"3485",10,14,30,94,2757,374,13,29,54,1393,4755,2282
"3486",7,12,34,457,857,234,17,23,49,2702,179593,2294
"3487",10,14,40,259,637,394,12,36,75,2651,16487,2247
"3488",12,18,27,208,839,2580,17,26,58,2396,3343,736
"3489",10,15,38,1148,2184,353,15,21,46,1579,86573,2921
"3490",12,26,51,124,151,824,12,21,44,2538,4838,2343
"3491",20,13,33,325,413,1000,15,22,68,2370,4361,748
"3492",10,18,35,80,46,223,13,27,60,2030,74306,2507
"3493",7,21,31,580,159,653,14,24,62,1415,23409,1136
"3494",9,15,66,531,327,246,12,21,54,1481,33857,4144
"3495",9,19,39,1021,384,152,12,25,52,1429,1544,2019
"3496",10,14,38,789,176,193,12,25,48,2447,18647,2681
"3497",7,15,24,96,106,343,14,22,53,513,1533,3466
"3498",12,14,38,143,1524,80,14,18,71,1226,4199,2126
"3499",10,18,39,326,235,588,13,27,49,719,3026,1928
"3500",12,15,35,190,388,186,12,41,65,1572,4598,717
"3501",12,13,30,4171,354,86,14,20,50,1374,3089,4372
"3502",12,16,46,964,2439,1126,16,40,67,1266,3711,2122
"3503",15,26,46,604,341,604,12,24,79,1528,918,1165
"3504",8,16,40,251,3881,889,13,26,86,773,4406,1225
"3505",12,20,36,326,121,925,17,26,42,614,2563,813
"3506",13,15,30,199,2027,358,10,23,55,1159,5600,1316
"3507",9,13,22,357,6274,970,18,40,61,3810,2442,1236
"3508",13,19,39,272,496,449,17,21,67,994,3443,1691
"3509",13,13,26,104,1009,612,13,24,58,2462,532,2213
"3510",8,15,34,267,1691,110,16,24,61,1086,15980,1995
"3511",11,18,28,337,153,466,12,22,64,942,2092,3449
"3512",12,17,66,631,711,1894,18,22,62,1350,775,1047
"3513",7,15,19,160,394,764,14,22,39,594,2078,1408
"3514",12,15,49,695,243,1029,21,22,82,2452,1915,2134
"3515",11,25,34,779,2297,327,14,29,53,3876,9151,1158
"3516",11,15,67,137,113,220,15,27,59,2215,177849,1692
"3517",13,21,25,347,623,106,18,23,66,2124,992,950
"3518",12,17,31,348,532,345,14,17,54,1309,2148,643
"3519",9,18,37,201,2627,5100,12,30,53,1704,7374,853
"3520",10,14,62,255,1229,3491,14,28,56,662,6029,1554
"3521",15,25,47,377,705,158,14,19,46,1751,24599,3017
"3522",8,18,36,127,637,373,19,21,54,878,1923,1560
"3523",10,18,33,172,3891,381,14,23,51,1375,13147,789
"3524",10,16,43,530,3563,248,14,25,56,2660,1566,905
"3525",12,11,31,201,313,930,14,26,60,2120,484964,2386
"3526",11,15,22,1631,1100,312,16,28,58,671,1275,2094
"3527",8,21,28,111,187,1380,14,28,50,1350,2073,1554
"3528",11,24,25,448,89,286,14,34,52,6888,5981,1582
"3529",9,12,22,298,8979,566,14,25,61,1280,4594,788
"3530",9,11,48,1209,7725,229,11,32,72,696,3061,813
"3531",10,18,40,564,219,188,12,45,63,1472,12251,2737
"3532",7,23,34,182,2811,229,12,18,47,4544,15919,1440
"3533",14,24,34,514,494,226,15,22,66,1099,1868,1084
"3534",14,15,48,158,357,531,16,25,54,1523,1135,1881
"3535",14,20,27,233,282,455,14,30,81,1129,43179,2229
"3536",7,17,56,183,389,772,13,30,54,2362,2827,1246
"3537",10,22,26,423,177,1259,16,22,57,1717,34892,1553
"3538",12,20,43,209,385,2036,17,27,42,2132,3611,4977
"3539",10,15,51,337,599,373,15,18,78,2712,7744,1887
"3540",14,27,32,204,290,1966,12,19,53,1732,8535,3850
"3541",9,13,21,176,138,939,13,20,75,2405,9444,1206
"3542",11,17,31,326,975,447,14,22,69,1265,22346,1117
"3543",10,19,34,175,291,1453,15,25,95,919,46647,3191
"3544",11,17,49,998,86,315,12,22,54,1620,2540,748
"3545",6,12,36,146,463,155,13,26,53,1453,230331,2039
"3546",9,18,30,3363,377,412,14,25,91,1306,5321,1358
"3547",11,24,31,251,420,404,12,36,54,1154,1185,3981
"3548",10,14,71,110,842,140,15,26,90,1791,8054,1614
"3549",8,10,33,444,149,482,16,22,53,1686,1407,2331
"3550",19,17,21,91,1061,575,12,24,120,1998,3441,574
"3551",9,20,35,204,907,486,11,25,63,1215,152701,1000
"3552",16,13,42,279,847,1078,15,25,57,1063,33424,847
"3553",10,17,25,168,108,96,11,19,55,2335,4088,1198
"3554",9,21,31,834,5544,160,10,22,47,1041,8073,1998
"3555",9,20,36,433,369,903,15,27,50,2351,423181,651
"3556",10,19,45,918,3134,1018,14,34,93,2154,20666,1395
"3557",7,18,34,366,741,1326,17,22,37,1690,18160,4075
"3558",9,24,27,725,407,258,12,25,48,935,4623,3180
"3559",14,16,42,2357,1295,671,13,21,78,2479,1426,5403
"3560",8,11,23,253,307,942,14,23,60,3732,1674,1989
"3561",10,17,25,118,395,268,13,22,73,2822,2995,1538
"3562",9,35,36,437,112,117,17,20,71,1210,5257,3739
"3563",14,26,54,241,925,108,14,27,75,2623,3319,1802
"3564",9,10,52,117,402,317,15,25,87,1361,22413,1522
"3565",10,16,32,123,393,147,18,27,60,1863,79631,1960
"3566",9,22,30,400,645,548,14,24,56,1145,1145,1126
"3567",9,25,48,151,786,229,17,33,68,781,7066,2421
"3568",12,17,57,268,344,387,13,29,46,2164,3359,1044
"3569",8,17,39,1021,1274,147,12,31,77,1145,2861,900
"3570",11,21,52,1361,662,191,24,32,49,1554,1295,1731
"3571",11,9,36,581,105,241,12,21,55,2553,6092,1341
"3572",11,13,48,1081,1371,3128,16,27,74,1086,3676,968
"3573",8,17,32,701,743,660,15,25,49,1341,18884,1103
"3574",12,16,23,185,3672,424,16,24,49,691,6765,2243
"3575",9,12,29,837,153,377,14,23,66,922,3889,1224
"3576",8,25,41,473,4272,354,19,26,82,1243,2544,1191
"3577",10,14,34,207,3159,855,15,20,51,1420,5642,4628
"3578",11,20,64,118,23933,147,12,24,45,2421,3278,1248
"3579",9,18,43,119,3142,93,12,21,64,2042,7661,1732
"3580",13,11,33,172,479,689,14,21,47,4949,6047,2704
"3581",10,17,23,2759,60,380,17,32,74,2470,3082,2708
"3582",11,18,38,237,1888,158,16,24,51,3178,1990,2267
"3583",10,15,36,497,186,519,25,24,53,1862,1081,1587
"3584",11,15,39,177,844,112,16,24,64,2028,5708,1709
"3585",11,12,36,353,204,970,14,23,43,3346,4849,967
"3586",11,14,36,106,859,376,14,30,65,4314,54419,3176
"3587",8,10,29,721,213,331,16,25,57,2868,4066,2475
"3588",12,22,44,684,1447,106,16,31,62,2700,4939,4210
"3589",11,13,46,672,99,2154,12,23,54,2512,36769,1460
"3590",14,19,50,96,401,133,15,20,77,3030,2436,653
"3591",12,34,23,800,1693,1057,12,22,53,1415,3524,1722
"3592",10,15,30,298,1469,280,16,26,54,3219,11977,2019
"3593",12,24,53,794,624,302,16,23,48,3261,2209,1085
"3594",10,11,28,178,17185,202,18,26,64,1533,2692,2384
"3595",9,24,24,447,306,266,17,24,55,2444,7238,2692
"3596",14,17,36,1292,452,79,16,27,41,2489,19383,718
"3597",6,14,33,343,386,411,15,26,63,3898,1911,1086
"3598",11,16,39,208,226,811,12,24,68,1653,1551,1254
"3599",9,22,32,162,695,755,11,22,59,1288,3532,1608
"3600",8,14,53,235,1912,354,13,34,52,1079,732,1605
"3601",20,28,32,256,1712,622,14,23,78,1215,6690,1192
"3602",13,14,22,317,208,534,18,25,60,3966,3862,823
"3603",9,14,33,600,305,185,18,27,60,1695,3493,2339
"3604",7,12,37,843,164,195,13,23,63,1079,6012,1190
"3605",11,20,33,424,665,146,15,22,48,3175,8796,1534
"3606",7,18,28,1675,3348,526,15,22,70,2760,7526,1709
"3607",13,15,46,128,5364,1108,14,24,60,4792,7313,2243
"3608",7,24,28,133,553,1148,17,28,62,748,1035,1197
"3609",9,11,27,160,180,430,16,26,49,2372,3620,747
"3610",9,20,30,928,1795,127,16,25,72,1041,38935,1931
"3611",9,13,29,212,331,607,15,19,60,1648,1042,3041
"3612",9,16,43,150,1841,96,17,25,70,2342,1559,1457
"3613",14,14,22,475,412,2352,18,23,70,934,2955,881
"3614",7,15,44,670,402,538,17,25,50,1164,175284,1873
"3615",11,28,27,416,258,231,12,28,63,3643,1272,2441
"3616",10,20,31,227,5462,375,13,32,45,1099,5055,911
"3617",9,11,50,198,222,253,12,22,77,2830,9505,1750
"3618",9,12,31,1649,2914,2099,15,31,60,716,2924,2216
"3619",14,12,30,1086,267,579,12,24,59,6470,557,1901
"3620",9,22,36,354,499,2781,15,25,60,1254,3042,853
"3621",9,27,51,608,384,2050,13,29,50,1473,2160,2075
"3622",13,17,28,120,422,134,15,26,61,2626,326216,2917
"3623",7,12,24,1987,97,221,16,23,50,1178,8843,1842
"3624",7,22,32,305,396,197,17,28,102,1521,9894,1431
"3625",14,13,59,299,404,414,15,25,65,1001,39202,625
"3626",9,16,44,162,127,1292,14,22,58,919,167941,1314
"3627",11,22,36,766,183,280,19,32,53,1140,2173,2028
"3628",7,19,29,164,6812,1133,13,27,47,2943,40301,1343
"3629",14,12,62,517,254,129,19,25,86,2721,1118,1083
"3630",8,14,41,235,726,441,12,27,52,1490,31246,2051
"3631",13,9,48,1858,225,1113,15,31,48,1659,5217,2118
"3632",12,14,52,353,161,147,16,24,47,2888,4392,1190
"3633",12,14,41,255,183,124,15,21,59,2731,3336,5223
"3634",8,20,20,91,801,190,13,26,64,2088,1169,2258
"3635",8,13,48,271,1239,554,19,24,53,1320,2071,704
"3636",9,17,17,723,154,248,14,21,63,2266,16467,3207
"3637",9,13,49,614,80,2066,20,29,46,1819,1500,2495
"3638",9,15,25,145,911,1093,14,22,69,1805,5595,558
"3639",10,15,22,1123,764,139,12,34,61,1688,18225,1080
"3640",14,22,30,556,192,1724,15,25,48,2483,1443,1310
"3641",10,11,29,210,709,324,15,28,71,2652,4108,1455
"3642",8,13,31,149,1691,649,13,31,49,2330,5996,1296
"3643",10,14,56,234,280,717,17,23,43,1672,2071,892
"3644",9,18,42,790,395,507,13,24,82,1147,4169,632
"3645",11,18,40,362,273,1013,12,18,55,492,2023,4142
"3646",11,15,42,572,175,212,15,24,62,1690,1363,932
"3647",10,13,29,198,142,159,18,20,46,1600,277759,1588
"3648",11,25,31,1604,1531,82,18,28,62,1700,1420,1990
"3649",13,17,36,539,543,543,14,23,64,1602,11124,906
"3650",11,16,49,2290,98,101,15,37,68,1812,12113,1251
"3651",16,20,57,479,92,482,14,21,55,996,117596,804
"3652",14,13,48,377,125,681,14,25,63,1325,716,1312
"3653",13,21,45,211,614,526,14,29,82,787,30686,1833
"3654",9,17,40,109,547,228,24,32,70,945,13008,1335
"3655",10,25,55,159,613,595,16,20,58,1094,1931,2269
"3656",10,24,46,229,550,96,15,19,64,1018,7564,3223
"3657",12,19,42,191,1030,274,20,27,57,1320,14207,2480
"3658",13,23,49,255,10261,406,19,19,63,1140,12566,3585
"3659",15,17,26,76,218,176,13,28,66,870,32807,1577
"3660",16,26,53,391,149,738,15,19,59,2698,4703,2321
"3661",8,17,32,211,216,376,18,24,86,1329,1175,1115
"3662",8,35,27,304,104,706,15,22,58,627,5521,4588
"3663",13,25,68,2487,6814,1239,15,31,92,1327,36652,1492
"3664",8,18,36,582,833,200,17,20,48,2430,1305,5531
"3665",12,19,38,186,481,960,13,28,76,4684,10972,2055
"3666",10,18,39,243,199,1063,20,20,81,1058,2890,1305
"3667",9,13,40,95,70095,243,16,24,43,1230,12564,1894
"3668",8,20,55,2313,1047,1382,14,18,57,1682,42845,1067
"3669",16,18,43,626,161,1012,16,19,78,1196,2212,1814
"3670",10,10,45,1339,122,316,18,24,63,1949,14105,3370
"3671",9,20,27,940,312,955,15,23,80,2493,3960,4538
"3672",15,19,39,110,637,419,18,30,66,2990,29356,2051
"3673",9,9,51,475,141,703,15,24,54,1621,1915,2943
"3674",14,14,34,412,190,233,15,29,51,2328,3272,1756
"3675",6,17,28,176,27456,1548,12,24,69,1679,8685,4321
"3676",14,19,29,366,967,111,14,24,49,4104,8218,4122
"3677",13,18,36,171,210,1155,12,25,63,2354,12264,1471
"3678",10,16,44,157,110,916,14,24,51,2608,2843,947
"3679",11,15,37,267,284,282,14,26,74,1000,12154,1467
"3680",10,26,40,782,9588,2017,13,24,56,2018,4346,3294
"3681",11,13,18,271,367,1016,13,24,68,1468,3829,2445
"3682",9,17,24,1137,198,189,14,20,76,1597,19070,1036
"3683",7,15,32,190,595,1790,14,23,55,3113,7620,1140
"3684",9,18,63,1816,1271,198,14,20,105,2301,4420,1189
"3685",8,15,28,666,387,1403,13,27,62,822,3928,1678
"3686",10,12,42,1832,611,1368,11,23,71,1388,10880,2255
"3687",12,13,46,472,309,380,14,32,49,784,6435,827
"3688",13,15,39,328,174,232,18,33,54,1237,2920,3064
"3689",12,16,34,1012,76,328,12,29,57,971,2091,2635
"3690",15,16,35,130,6135,444,20,20,57,762,98767,2046
"3691",7,15,25,434,8927,77,15,37,60,2137,633653,2145
"3692",15,19,34,363,2281,2687,13,24,57,1223,1768,1210
"3693",8,15,79,117,3875,409,15,52,56,2990,7118,1378
"3694",14,13,48,1304,79,2416,13,40,53,896,833,1089
"3695",13,18,28,1727,806,129,23,19,55,1263,15654,973
"3696",9,16,92,91,198,2175,13,19,46,1557,10104,1473
"3697",9,19,30,1595,544,162,13,26,65,2490,11903,2648
"3698",12,18,23,3736,1171,859,13,22,66,1160,45997,2753
"3699",8,17,67,1209,153,489,17,21,69,2344,36515,2135
"3700",7,21,40,472,247,298,20,26,57,1657,4046,1228
"3701",10,24,35,3183,10285,2518,12,28,39,1164,18082,1280
"3702",9,12,24,886,172,291,18,21,48,2446,9344,1712
"3703",8,14,76,470,950,388,14,23,64,1693,58879,2589
"3704",11,19,39,123,631,188,16,23,52,4477,1422,3345
"3705",10,20,56,142,2038,483,13,25,70,1588,2107,1892
"3706",10,16,37,108,398,617,17,30,61,1886,13174,1039
"3707",10,18,37,892,178,356,15,26,60,1929,19716,2379
"3708",9,14,34,654,6321,1338,15,20,65,1474,3290,1988
"3709",8,18,23,158,767,145,13,21,61,3923,16446,2781
"3710",8,24,31,355,176,385,16,26,84,1370,1407,812
"3711",13,12,40,925,308,230,16,23,59,890,1934,1405
"3712",10,18,34,149,2959,73,16,19,78,4677,4269,2163
"3713",15,21,33,1955,85,2674,14,23,43,1035,1173,1382
"3714",8,16,72,746,84,305,17,26,63,731,7403,3036
"3715",10,23,51,254,1910,255,12,26,48,673,12513,935
"3716",13,15,35,378,11298,1450,18,22,47,3264,1861,2394
"3717",12,12,22,639,353,549,16,18,68,2745,1688,1427
"3718",8,18,25,333,639,767,15,26,58,1212,6321,1235
"3719",11,14,47,666,219,1210,12,20,49,1293,1415,1374
"3720",14,20,41,267,2149,812,17,45,48,4631,16644,1519
"3721",9,17,34,164,442,276,19,22,71,1085,22462,901
"3722",8,21,27,1211,455,160,15,16,52,2300,3632,931
"3723",7,19,37,75,395,361,12,23,57,2027,6603,2554
"3724",13,12,28,817,363,1508,14,27,85,1344,7709,2245
"3725",18,18,38,148,144,536,13,24,46,1621,3752,1983
"3726",8,14,46,191,3254,148,12,23,58,674,4541,2868
"3727",9,10,23,253,724,1285,17,25,61,729,4652,1558
"3728",10,17,32,210,541,467,16,24,63,1727,1915,1508
"3729",13,16,45,155,232,1198,16,23,66,652,22482,1123
"3730",8,15,35,1456,148,363,15,26,76,1191,1347,1558
"3731",13,16,36,359,276,130,15,28,60,3957,47815,652
"3732",16,12,28,428,1030,127,13,31,54,2007,2784,3016
"3733",6,23,40,555,1584,345,14,21,65,1141,3494,1563
"3734",12,18,44,504,2632,189,14,19,48,2203,1945,1829
"3735",11,13,28,206,314,445,17,24,68,1171,2829,5408
"3736",12,10,35,86,1637,971,12,28,53,1759,22676,3930
"3737",11,12,34,123,165,174,15,25,61,1887,2360,2700
"3738",10,18,35,3309,102,624,15,21,46,4444,2420,1158
"3739",9,16,59,604,3442,396,17,27,53,1862,8786,1744
"3740",13,12,58,814,409,2695,15,19,58,1109,21502,1051
"3741",12,14,41,109,1201,215,14,21,55,1478,1946,2170
"3742",11,17,35,2640,1018,828,12,24,57,993,38832,780
"3743",13,23,47,117,155,4850,14,21,51,1818,17064,2217
"3744",8,28,32,525,1506,534,11,39,57,2628,3685,2584
"3745",10,18,38,1444,150,623,14,23,64,982,4282,1083
"3746",9,12,36,111,441,730,12,25,60,732,2311,1366
"3747",10,22,39,244,594,97,13,21,43,1918,18751,1540
"3748",10,18,30,2083,512,266,10,20,51,964,49037,1983
"3749",12,21,33,815,1899,64,18,24,70,1552,1295,1119
"3750",10,13,39,485,931,1384,15,36,52,1269,5180,842
"3751",11,19,39,268,213,796,16,29,59,1142,3975,731
"3752",10,15,47,284,5742,249,13,23,65,2239,6696,4783
"3753",12,18,41,334,334,109,16,19,54,2606,3119,1268
"3754",9,21,28,631,311,630,17,20,68,1415,3686,3214
"3755",17,18,27,757,1563,242,15,25,52,1569,73529,1640
"3756",11,16,18,204,1248,1229,13,23,72,1951,2299,3178
"3757",11,19,31,850,671,131,14,23,63,1108,687,1253
"3758",12,14,31,166,223,496,13,21,78,2207,12366,733
"3759",8,15,35,261,829,367,12,24,60,3999,13324,1068
"3760",9,15,20,574,350,893,15,26,51,1604,3731,463
"3761",10,16,61,144,104,3232,15,25,60,1107,6015,884
"3762",11,16,25,1768,465,533,14,25,55,2295,4690,3229
"3763",15,20,33,123,448,658,14,27,91,1107,2370,2809
"3764",9,20,28,96,2066,113,21,25,75,1409,31768,2593
"3765",17,16,34,226,493,183,12,27,83,1599,1020,3796
"3766",9,14,22,2657,228,299,17,25,53,2209,12266,4669
"3767",7,12,28,486,113,92,12,23,62,2392,4867,1965
"3768",18,16,31,1173,122115,166,13,27,82,2467,1099,2145
"3769",17,22,35,584,620,96,28,28,70,948,7213,829
"3770",9,17,36,85,551,469,15,20,62,2756,14777,3597
"3771",11,16,40,562,922,816,15,34,46,1978,3924,1592
"3772",11,12,34,315,251,134,13,26,66,1009,16656,677
"3773",8,16,43,572,32118,1239,14,26,52,2546,4919,1597
"3774",13,11,32,427,359,102,12,22,59,2013,5357,1877
"3775",11,18,40,1979,851,387,18,35,52,1470,8673,1849
"3776",12,19,39,270,450,398,12,19,73,706,2346,1130
"3777",11,20,32,842,377,386,13,21,54,2625,2855,716
"3778",7,21,34,382,5163,124,18,18,61,5115,16385,1913
"3779",14,10,28,485,142,858,17,24,62,1375,21435,1245
"3780",8,11,25,597,465,663,16,24,44,2420,4282,1020
"3781",13,25,62,193,282,1233,20,23,56,4007,4303,1306
"3782",8,15,37,272,643,410,15,22,109,4232,6548,2506
"3783",12,12,31,777,194,1602,18,25,72,1438,4280,1877
"3784",13,17,24,101,759,143,12,24,68,2159,1764,5160
"3785",8,12,28,3273,1701,325,13,30,70,3898,8279,1810
"3786",12,11,33,325,232,168,20,27,66,1294,13188,2876
"3787",11,12,73,125,68,403,14,28,55,617,600,1451
"3788",8,19,34,1067,89,985,14,25,82,1136,2434,1687
"3789",12,11,39,584,580,192,12,21,59,981,4005,2389
"3790",11,17,48,215,344,1263,13,18,62,1789,3858,2943
"3791",11,28,27,315,1242,96,14,35,60,731,6096,2076
"3792",11,25,39,417,694,147,18,32,70,2701,4261,552
"3793",8,11,30,402,1615,446,14,22,56,1362,61582,3166
"3794",8,19,54,300,242,106,18,19,44,1696,12422,1502
"3795",9,17,29,108,126,232,12,30,62,2359,1589,1266
"3796",10,24,38,405,1750,885,27,29,60,2253,1382,767
"3797",7,16,51,1971,106,350,15,23,62,2902,6213,1158
"3798",8,10,55,254,482,215,21,23,83,4278,92647,1146
"3799",14,18,35,591,5406,749,14,30,49,755,5809,1751
"3800",10,16,69,188,170,226,12,37,60,2264,1984,1779
"3801",9,13,39,301,195,216,16,20,50,1499,2494,1037
"3802",13,20,43,166,914,325,14,28,45,2052,1412,2141
"3803",11,15,36,334,698,514,17,33,72,819,4766,2923
"3804",9,18,23,71,137,2831,17,29,54,2365,2706,2359
"3805",11,13,38,530,565,848,15,21,73,1259,23638,2772
"3806",8,10,44,263,1149,259,14,29,106,1213,10254,1574
"3807",8,17,45,750,298,170,13,25,62,1015,939,1463
"3808",11,21,28,110,117,1254,13,26,59,2966,9877,2707
"3809",8,19,36,489,94,365,17,27,64,1072,5087,1684
"3810",8,15,23,2352,1393,212,14,21,57,1767,3231,1018
"3811",11,23,56,257,3404,667,15,23,54,1361,2680,1768
"3812",9,16,46,644,4950,596,15,23,63,1056,5794,1162
"3813",8,17,32,502,586,657,16,23,67,1462,4214,1434
"3814",11,25,21,606,66,238,11,23,66,1590,104234,1458
"3815",8,17,38,338,763,452,13,21,43,971,2235,2628
